Status,CPU,RAM,Storage,Storage type,GPU,Screen,Touch,Final Price
0,46877,16,1000,1,22488,17.3,0,1599.0
0,46877,16,512,1,0,15.6,0,807.78
0,46877,16,1000,1,7858,14.0,0,1649.0
0,46877,16,512,1,12975,14.0,0,1399.0
0,62048,32,1000,1,22488,15.6,0,3299.0
0,46877,32,1000,1,17158,15.6,0,1322.09
0,62048,32,1000,1,25376,15.6,0,4399.99
0,46877,32,1000,1,25376,15.6,0,4099.99
1,38391,16,512,1,0,15.6,0,720.92
1,38391,16,512,1,0,15.6,0,810.81
1,46877,32,1000,1,0,12.3,1,2014.58
0,38391,16,512,1,0,15.6,0,729.0
0,38391,8,512,1,0,14.0,0,579.0
0,36398,16,1000,1,0,14.0,0,2199.0
0,36398,16,1000,1,17158,15.6,0,2199.0
0,46877,16,512,1,0,15.6,0,899.0
0,38391,8,512,1,0,15.6,0,477.6
0,46877,16,1000,1,25376,15.6,0,1999.0
0,46877,16,512,1,0,14.0,0,849.0
0,38391,8,256,1,0,15.6,0,1125.75
0,38391,8,256,1,0,14.0,0,699.0
0,46877,16,512,1,0,15.6,0,799.0
0,46877,16,1000,1,22488,17.3,0,2399.0
0,38391,16,512,1,0,14.0,0,799.0
1,28856,8,512,1,0,15.6,0,660.99
1,38391,8,512,1,0,15.6,0,760.99
0,46877,16,512,1,0,14.0,0,1255.73
0,46877,16,512,1,0,15.6,0,1654.05
0,38391,8,256,1,0,14.0,1,1395.03
0,38391,8,256,1,0,13.3,0,490.0
0,38391,8,256,1,0,14.0,0,550.01
0,38391,16,512,1,0,14.0,0,1901.48
0,38391,8,512,1,0,14.0,1,877.63
0,46877,16,512,1,0,14.0,0,794.99
1,4541,8,256,1,0,15.6,0,411.0
0,46877,16,1000,1,12975,17.3,0,1599.0
0,46877,16,512,1,12975,15.6,0,1399.0
0,46877,32,1000,1,12975,16.0,0,1375.14
0,46877,32,1000,1,25376,15.6,0,3799.0
1,38391,8,512,1,11727,15.6,0,1029.0
0,46877,16,1000,1,22488,15.6,0,3299.99
1,62048,64,2000,1,39041,16.0,0,5758.14
1,36398,16,1000,1,0,14.0,0,1730.15
1,28856,12,256,1,0,15.6,0,655.34
1,46877,16,1000,1,17158,16.1,0,1887.39
1,38391,8,512,1,12975,16.1,0,1438.68
1,46877,16,512,1,0,15.6,0,1078.0
1,38391,8,256,1,0,14.0,0,777.0
1,46877,8,256,1,0,14.0,0,918.0
1,4541,8,256,1,0,15.6,0,364.16
1,38391,8,512,1,0,15.6,0,901.99
1,14914,8,256,1,0,15.6,0,545.0
1,38391,16,512,1,0,14.0,0,1259.0
1,38391,16,512,1,0,16.0,0,1238.0
1,46877,16,512,1,13813,16.0,1,2499.0
1,46877,16,512,1,0,14.0,1,2409.49
1,38391,16,512,1,0,14.0,1,1703.0
1,46877,16,512,1,0,14.0,1,1902.0
1,46877,16,512,1,0,15.6,0,937.54
1,46877,16,1000,1,0,14.0,0,1759.0
1,38391,8,512,1,0,15.6,0,544.58
1,38391,16,512,1,0,15.6,0,729.78
1,14914,8,256,1,0,15.6,0,460.63
1,14914,8,256,1,0,14.0,0,457.07
1,38391,8,512,1,0,15.6,0,613.91
1,14914,8,256,1,0,15.6,0,570.43
1,14914,8,256,1,0,15.6,0,424.96
1,46877,8,512,1,0,15.6,0,942.08
1,13516,8,256,1,0,15.6,0,595.72
1,14914,8,256,1,0,15.6,0,609.15
1,46877,8,512,1,0,15.6,0,840.24
1,46877,8,512,1,0,15.6,0,853.63
1,63417,32,1000,1,12975,13.4,1,3943.37
1,36398,16,1000,1,12975,13.4,1,2086.72
1,63417,32,1000,1,12975,13.4,1,3834.15
1,36398,16,512,1,12975,15.6,0,1036.46
1,36398,16,512,1,17158,15.6,0,1411.19
1,36398,16,512,1,12975,15.6,0,909.99
1,63417,32,1000,1,22488,15.6,0,2535.45
1,36398,16,1000,1,17158,17.3,0,1455.4
1,36398,16,512,1,15128,15.6,0,1175.01
1,36398,8,512,1,17158,15.6,0,1122.26
1,36398,16,512,1,6948,15.6,0,1106.48
1,38391,16,512,1,6948,15.6,0,809.9
1,46877,16,512,1,15128,15.6,0,1265.01
1,38391,8,512,1,6948,15.6,0,946.7
1,14914,8,256,1,0,15.6,0,389.0
1,38391,16,512,1,0,15.6,0,804.7
1,38391,8,512,1,0,15.6,0,648.97
1,38391,16,512,1,0,16.0,0,698.44
1,38391,8,512,1,0,15.6,0,666.37
1,46877,8,512,1,0,15.6,0,568.19
1,28856,16,512,1,12975,15.6,0,1016.0
1,46877,16,512,1,12975,16.0,0,1745.11
1,38391,16,512,1,0,15.6,0,1212.25
1,36398,16,512,1,0,15.6,0,1035.84
1,28856,16,512,1,0,14.0,0,955.0
1,38391,16,512,1,0,14.0,0,959.91
1,28856,16,512,1,0,14.0,0,868.74
1,36398,16,512,1,0,14.0,0,1078.65
1,46877,16,512,1,0,13.3,1,1238.18
1,46877,8,512,1,0,15.6,0,706.2
1,14914,8,512,1,0,17.3,0,707.69
1,28856,8,512,1,0,15.6,0,854.93
1,38391,8,256,1,0,15.6,0,698.0
1,38391,8,256,1,0,14.0,1,999.0
1,38391,8,512,1,0,15.6,0,1121.0
1,38391,8,512,1,7858,15.6,0,1349.0
1,46877,16,512,1,12975,14.0,1,2461.21
1,38391,8,512,1,0,15.6,0,3442.0
1,13516,8,256,1,0,15.6,0,371.0
1,28856,8,512,1,0,15.6,0,491.13
1,28856,8,256,1,0,15.6,0,473.0
1,13516,8,256,1,0,15.6,0,479.0
1,14914,8,256,1,0,15.6,0,616.33
1,38391,8,512,1,0,15.6,0,666.44
1,14914,8,256,1,0,15.6,0,481.6
1,38391,8,512,1,0,15.6,0,541.55
1,38391,8,512,1,0,14.0,0,803.61
1,38391,16,512,1,0,14.0,0,709.81
1,38391,8,512,1,0,15.6,0,789.84
1,46877,8,512,1,0,14.0,0,714.29
1,38391,8,256,1,0,15.6,0,691.97
1,14914,8,256,1,0,15.6,0,547.19
0,63417,32,1000,1,25376,17.3,0,2052.74
1,36398,16,512,1,22488,15.6,0,1454.12
1,14914,8,256,1,0,15.6,0,499.0
1,38391,8,256,1,0,14.0,0,686.45
1,36398,16,512,1,0,15.6,0,1422.0
1,46877,32,1000,1,14653,15.6,1,2595.0
1,46877,32,1000,1,12975,15.6,0,1409.0
1,46877,32,1000,1,12975,15.6,0,1334.0
1,46877,32,2000,1,12975,15.6,0,1525.0
1,46877,64,1000,1,12975,15.6,0,1497.0
1,46877,64,2000,1,12975,15.6,0,1615.0
1,46877,32,1000,1,12975,17.3,0,1475.0
1,46877,64,1000,1,12975,17.3,0,1639.01
1,46877,8,512,1,0,13.3,0,1259.59
1,38391,8,256,1,0,13.3,0,1044.74
1,46877,8,256,1,0,14.0,0,1177.9
1,38391,16,512,1,0,14.0,0,1237.85
1,38391,16,512,1,0,14.0,0,1091.0
1,38391,8,256,1,0,15.6,0,915.78
1,46877,16,512,1,0,15.6,0,1383.44
1,38391,8,256,1,0,13.3,0,1231.71
1,38391,8,256,1,0,13.3,0,1006.9999999999999
1,38391,8,256,1,0,15.6,0,2450.71
1,38391,8,256,1,0,15.6,0,1040.55
1,38391,8,256,1,0,15.6,0,1307.01
1,38391,16,512,1,0,14.0,0,1463.4
1,46877,16,512,1,0,14.0,0,1637.09
1,46877,16,512,1,0,15.6,0,2033.25
1,38391,16,512,1,0,15.6,0,1365.1
1,38391,16,512,1,0,15.6,0,1675.2
1,46877,16,512,1,0,15.6,0,1715.18
1,38391,8,256,1,0,15.6,0,1190.0
1,46877,16,512,1,10203,14.0,0,3469.0
1,46877,16,512,1,13813,17.0,1,3936.0
1,38391,8,512,1,0,14.0,0,926.63
1,38391,8,256,1,0,14.0,0,717.0
1,14914,8,256,1,0,15.6,0,930.16
1,14914,4,256,1,0,15.6,0,600.68
1,14914,8,256,1,0,15.6,0,688.88
1,38391,8,256,1,0,15.6,0,1289.17
1,38391,8,256,1,0,15.6,0,1091.08
1,28856,8,256,1,0,15.6,0,1895.48
1,38391,8,256,1,0,16.0,0,887.87
1,46877,16,1000,1,12975,15.6,0,3012.09
0,46877,32,1000,1,12975,15.6,1,2818.09
1,38391,8,256,1,0,13.3,0,1369.87
1,38391,16,512,1,0,13.3,1,1323.11
1,38391,16,512,1,0,13.3,1,1779.99
1,38391,16,512,1,0,13.3,1,1581.0
1,14914,8,256,1,0,15.6,0,734.64
0,14914,8,512,1,0,15.6,0,397.29
1,38391,8,512,1,0,15.6,0,1093.01
1,46877,16,1000,1,25376,15.6,0,2835.19
1,46877,16,2000,1,22488,16.0,0,2317.0
1,46877,16,2000,1,22488,17.3,0,2228.59
1,46877,16,1000,1,22488,15.6,0,2299.0
1,46877,16,512,1,17158,17.3,0,1552.82
1,46877,16,1000,1,34870,17.3,0,2532.38
1,46877,16,512,1,22488,15.6,0,1878.04
1,38391,16,512,1,12975,17.3,0,1376.02
0,38391,16,512,1,0,14.0,0,899.0
1,38391,8,256,1,0,15.6,0,684.93
1,28856,8,256,1,0,15.6,0,478.45
1,13516,8,256,1,0,15.6,0,581.01
1,13516,8,512,1,0,15.6,0,593.11
1,13516,8,512,1,0,15.6,0,586.66
1,28856,8,256,1,0,15.6,0,594.22
1,28856,8,512,1,0,15.6,0,709.65
1,28856,8,512,1,0,15.6,0,554.0
1,36398,12,512,1,0,15.6,0,716.14
1,36398,12,512,1,0,15.6,0,673.37
1,36398,8,256,1,0,15.6,0,600.57
1,36398,8,512,1,0,15.6,0,614.0
1,36398,8,512,1,0,15.6,0,601.33
1,28856,8,512,1,0,15.6,0,652.92
1,28856,8,512,1,0,15.6,0,538.98
1,4541,8,256,1,0,15.6,0,335.28
1,38391,8,512,1,0,15.6,0,885.9
1,14914,8,512,1,0,15.6,0,451.46
1,14914,8,256,1,0,15.6,0,378.94
1,14914,8,512,1,0,15.6,0,646.39
1,4541,8,512,1,0,15.6,0,517.01
1,4541,8,256,1,0,15.6,0,354.0
1,4541,8,256,1,0,15.6,0,403.83
1,38391,8,512,1,0,15.6,0,623.66
1,38391,8,512,1,0,15.6,0,521.75
1,38391,8,256,1,0,15.6,0,571.39
1,38391,8,256,1,0,15.6,0,542.99
1,38391,8,256,1,0,15.6,0,494.81
1,38391,8,256,1,0,15.6,0,507.14
1,38391,8,512,1,0,15.6,0,550.78
1,46877,8,512,1,0,15.6,0,734.64
1,38391,8,512,1,0,15.6,0,759.0
1,46877,8,512,1,0,15.6,0,901.0
1,38391,8,512,1,0,15.6,0,526.1
1,38391,8,512,1,0,15.6,0,676.0
1,38391,8,512,1,0,15.6,0,614.99
1,13516,8,256,1,0,15.6,0,461.05
1,14914,8,256,1,0,15.6,0,432.26
1,4541,8,256,1,0,15.6,0,402.22
1,28856,8,256,1,0,15.6,0,476.99
1,46877,8,512,1,0,15.6,0,628.96
1,46877,8,512,1,0,15.6,0,716.14
1,14914,8,512,1,0,17.3,0,661.11
1,38391,8,256,1,0,15.6,0,1730.38
1,14914,8,256,1,0,15.6,0,466.1
1,14914,8,512,1,0,15.6,0,445.89
1,14914,8,256,1,0,15.6,0,586.4
1,38391,8,256,1,0,15.6,0,876.08
1,38391,8,512,1,0,15.6,0,741.0
1,38391,8,256,1,0,15.6,0,791.0
1,38391,8,512,1,0,15.6,0,882.01
1,28856,8,256,1,0,15.6,0,1094.9
1,13516,8,256,1,0,15.6,0,455.55
1,13516,8,256,1,0,15.6,0,839.14
1,28856,8,256,1,0,15.6,0,644.7
1,28856,8,256,1,0,15.6,0,538.99
1,14914,8,256,1,0,14.0,0,581.07
1,38391,8,512,1,0,13.3,0,1049.99
1,46877,16,512,1,6948,,1,1863.52
1,46877,16,1000,1,0,13.5,0,1699.01
1,46877,32,1000,1,0,14.0,0,2502.66
1,38391,16,512,1,0,14.0,0,1624.46
1,38391,8,512,1,0,13.3,0,1042.26
0,38391,8,512,1,0,14.0,0,1474.28
1,38391,8,512,1,0,15.6,0,1064.59
1,38391,8,256,1,0,14.0,0,1519.99
0,38391,16,512,1,0,14.0,0,2025.96
1,38391,8,256,1,0,15.6,0,1015.01
1,38391,16,512,1,0,16.0,0,1463.31
1,38391,16,512,1,0,13.3,1,1999.0
1,38391,8,512,1,0,13.3,1,1051.96
1,36398,12,256,1,0,15.6,0,750.08
1,46877,16,1000,1,17158,16.1,0,1627.74
1,36398,16,512,1,22488,16.1,0,2025.23
1,38391,16,512,1,0,14.0,0,977.0
1,38391,16,512,1,0,14.0,0,920.82
1,28856,16,512,1,0,15.6,0,816.21
1,38391,8,512,1,0,14.0,1,987.0
1,14914,8,256,1,0,14.0,1,793.0
1,46877,16,512,1,0,14.0,1,1205.0
1,38391,8,256,1,0,15.6,0,1399.24
1,38391,8,256,1,0,15.6,0,776.32
1,38391,16,512,1,12975,15.6,0,899.01
1,46877,16,512,1,12975,16.1,0,1220.78
1,46877,16,512,1,12975,16.1,0,1301.0
1,46877,16,512,1,12975,16.1,0,1192.98
1,28856,8,512,1,7858,16.1,0,812.52
1,28856,16,512,1,12975,16.1,0,865.4
1,36398,16,512,1,12975,16.1,0,998.56
1,28856,8,512,1,7858,16.1,0,792.65
1,38391,16,512,1,0,14.0,0,2426.81
1,38391,16,512,1,0,14.0,0,1385.0
1,46877,16,512,1,0,14.0,0,1778.0
1,46877,16,512,1,0,14.0,0,1997.09
1,38391,16,512,1,0,14.0,1,2426.53
1,46877,16,512,1,0,14.0,0,2484.11
0,46877,16,512,1,13813,16.0,0,3697.02
1,46877,32,1000,1,14653,16.0,0,4842.43
1,46877,16,512,1,14653,15.6,0,5368.77
1,46877,32,512,1,17158,16.0,0,3637.71
1,46877,32,1000,1,13813,16.0,0,3777.49
1,4541,8,256,1,0,15.6,0,311.37
1,4541,8,512,1,0,15.6,0,392.55
1,14914,8,256,1,0,15.6,0,469.27
1,46877,16,512,1,0,16.0,0,1720.54
1,46877,16,512,1,0,17.0,0,1646.46
1,28856,8,512,1,0,15.6,0,554.0
1,36398,8,512,1,0,15.6,0,867.0
1,28856,8,512,1,0,15.6,0,531.34
1,36398,8,512,1,0,15.6,0,751.88
0,14914,8,256,1,0,15.6,0,529.0
1,14914,8,512,1,0,15.6,0,547.91
1,28856,8,512,1,0,17.3,0,895.0
1,38391,8,512,1,0,14.0,0,1015.55
1,38391,8,512,1,0,14.0,0,1274.9
1,28856,8,512,1,12975,15.6,0,996.21
1,28856,16,512,1,17158,,0,1505.0
1,36398,16,512,1,12975,15.6,0,949.0
1,38391,16,512,1,12975,15.6,0,1205.99
1,46877,16,512,1,12975,15.6,0,1098.99
1,46877,16,1000,1,22488,15.6,0,2328.0
1,46877,16,512,1,22488,15.6,0,2389.0
1,46877,16,1000,1,17158,16.0,0,1944.0
1,46877,32,1000,1,22488,16.0,0,2417.0
1,62048,32,1000,1,34870,16.0,0,5018.14
1,28856,8,256,1,0,14.0,0,875.05
1,36398,16,512,1,0,14.0,0,1079.91
1,36398,16,512,1,0,14.0,0,1156.47
1,38391,16,512,1,0,14.0,0,988.52
1,46877,16,512,1,0,14.0,0,1357.0
1,38391,8,256,1,0,14.0,0,893.52
0,38391,8,256,1,0,14.0,1,794.99
0,28856,8,256,1,0,15.6,0,786.92
0,14914,8,256,1,0,15.6,0,874.6
1,38391,8,256,1,0,15.6,0,1000.27
0,46877,16,512,1,0,15.6,0,1036.62
1,13516,8,256,1,0,15.6,0,745.0
1,28856,8,256,1,0,15.6,0,846.67
1,36398,16,512,1,0,15.6,0,1149.56
1,38391,8,256,1,0,15.6,0,896.57
0,38391,16,512,1,7858,15.6,0,1350.05
1,36398,16,512,1,17158,16.0,0,2787.22
1,63417,32,1000,1,17158,16.0,0,2424.01
1,36398,16,512,1,17158,16.0,0,1748.99
1,46877,32,1000,1,0,17.3,1,2858.0
1,38391,16,512,1,0,14.0,0,1253.5
1,28856,16,512,1,0,15.6,0,1061.0
1,28856,8,256,1,0,15.6,0,1002.59
1,38391,8,256,1,0,15.6,0,1135.0
1,38391,16,512,1,0,13.3,0,1423.48
1,38391,8,256,1,0,13.3,0,1178.0
1,38391,8,256,1,0,13.3,1,939.67
1,38391,8,256,1,0,13.3,1,1329.0
1,38391,8,512,1,0,14.0,0,919.0
1,38391,8,256,1,0,14.0,0,1161.0
1,46877,16,512,1,0,14.0,0,1555.46
1,46877,16,512,1,0,15.6,0,1354.18
1,46877,16,1000,1,13813,16.0,0,4138.67
1,46877,16,512,1,13813,15.6,0,2048.0
1,46877,16,512,1,13813,,0,2569.0
1,46877,16,512,1,10203,16.0,0,3327.92
1,46877,16,512,1,13813,17.3,0,2577.98
1,38391,8,256,1,0,14.0,0,1782.0
1,38391,16,512,1,0,14.0,0,2068.0
1,38391,8,256,1,0,14.0,0,1223.43
1,46877,16,512,1,0,15.6,0,1506.99
1,38391,8,256,1,0,15.6,0,849.0
1,38391,16,512,1,0,16.0,0,1925.0
1,46877,16,1000,1,0,13.0,0,1959.57
1,38391,8,512,1,0,13.3,0,1358.61
1,36398,16,512,1,0,13.3,0,2068.0
1,36398,16,512,1,0,16.0,0,2281.0
1,46877,16,512,1,0,15.6,0,1999.4
1,13516,8,256,1,0,14.0,0,756.95
1,14914,8,512,1,0,14.0,0,513.87
1,36398,8,512,1,0,15.6,0,564.62
1,46877,8,512,1,0,15.6,0,661.77
1,38391,8,512,1,0,15.6,0,506.61
1,28856,8,256,1,0,15.6,0,718.0
1,28856,8,512,1,0,15.6,0,547.63
1,38391,16,512,1,0,15.6,0,979.0
1,38391,8,256,1,0,15.6,0,842.99
1,4541,8,256,1,0,15.6,0,339.78
1,4541,4,256,1,0,15.6,0,361.0
1,14914,8,512,1,0,15.6,0,576.66
1,28856,8,512,1,0,14.0,1,1311.0
1,46877,16,1000,1,0,14.0,0,2074.68
1,62048,64,2000,1,17829,17.0,1,3448.42
1,46877,16,1000,1,15128,15.6,0,1230.27
1,46877,16,1000,1,22488,15.6,0,2199.31
1,46877,16,512,1,12975,15.6,0,1499.95
1,46877,16,512,1,22488,17.3,0,2303.34
1,46877,16,512,1,0,15.6,0,1214.16
1,46877,16,1000,1,12975,14.0,0,1731.99
1,46877,32,1000,1,39041,17.0,0,3864.4
0,46877,16,1000,1,17158,15.6,0,1799.0
1,46877,32,1000,1,25376,17.3,0,3664.04
1,46877,32,1000,1,0,14.0,0,1708.96
0,46877,32,1000,1,12975,16.0,1,2299.0
1,62048,64,2000,1,39041,17.3,0,4993.11
1,46877,32,1000,1,0,15.6,0,3900.5
1,13516,8,256,1,0,15.6,0,369.85
1,28856,8,256,1,0,15.6,0,399.99
1,28856,8,256,1,0,15.6,0,663.9
1,4541,8,256,1,0,15.6,0,408.24
1,38391,8,512,1,0,15.6,0,598.31
1,38391,8,512,1,0,15.6,0,670.85
1,14914,8,256,1,0,10.5,1,1032.0
1,14914,8,256,1,0,10.5,1,957.81
1,38391,16,512,1,0,13.5,1,2024.05
1,38391,8,256,1,0,13.5,1,951.74
1,38391,8,512,1,0,13.5,1,1668.0
1,46877,8,512,1,0,15.0,1,1251.19
1,36398,8,256,1,0,15.0,1,1649.54
1,38391,16,512,1,0,13.5,1,3747.91
1,38391,8,256,1,0,13.5,1,948.14
1,38391,8,256,1,0,12.4,1,1134.21
1,46877,16,512,1,12975,14.4,1,2264.55
1,38391,16,512,1,0,13.0,1,1916.99
1,46877,16,256,1,0,13.0,1,1724.99
1,46877,16,500,1,11727,15.6,0,1640.98
1,46877,16,500,1,16170,15.6,0,2312.71
1,38391,16,512,1,0,14.0,0,1029.99
1,38391,8,512,1,0,15.6,0,438.46
1,14914,8,256,1,0,15.6,0,346.28
1,46877,16,1000,1,17158,17.3,0,3099.98
1,38391,8,512,1,0,14.0,0,999.0
1,14914,8,256,1,0,14.0,0,799.0
1,46877,16,500,1,0,14.0,0,1123.0
1,46877,16,1000,1,0,14.0,0,1162.0
1,46877,16,1000,1,0,14.0,0,1162.0
1,46877,16,500,1,0,14.0,0,1123.0
1,46877,40,1000,1,0,14.0,0,1217.01
1,46877,40,1000,1,0,14.0,0,1217.01
1,38391,16,500,1,0,14.0,0,994.0
1,46877,16,500,1,0,14.0,0,1123.0
1,46877,16,500,1,0,14.0,0,1123.0
1,38391,8,500,1,0,14.0,0,632.0
0,14914,8,256,1,0,14.0,0,499.0
0,38391,8,512,1,0,15.6,0,519.99
0,38391,8,512,1,0,15.6,0,599.0
0,14914,8,256,1,0,15.6,0,479.0
0,38391,8,512,1,0,15.6,0,599.0
0,46877,16,512,1,0,15.6,0,749.0
0,38391,8,512,1,0,15.6,0,659.0
0,38391,8,256,1,0,14.0,0,569.0
0,38391,16,512,1,0,15.6,0,649.0
0,62048,16,1000,1,12975,13.4,1,3999.0
0,36398,16,512,1,12975,15.6,0,949.0
0,63417,32,1000,1,25376,15.6,0,3099.0
0,36398,32,1000,1,17158,17.3,0,2099.0
0,63417,32,1000,1,22488,17.3,0,2799.0
0,63417,32,1000,1,22488,17.3,0,2353.24
