Status,CPU,RAM,Storage,Storage type,GPU,Screen,Touch,Final Price
0,62048,32,1000,1,22488,17.3,0,2999.0
0,63417,64,4000,1,25376,16.0,0,3999.0
0,63417,32,1000,1,17158,15.6,0,1599.98
0,63417,32,1000,1,25376,15.6,0,1888.94
0,62048,32,2000,1,25376,16.0,0,3999.0
0,36398,16,1000,1,17158,15.6,0,1799.0
0,38391,16,512,1,12975,15.6,0,1199.0
0,46877,32,1000,1,17158,17.3,0,1799.0
0,38391,16,512,1,0,15.6,0,749.0
0,38391,8,256,1,0,15.6,0,599.0
0,38391,16,512,1,0,15.6,0,699.0
0,36398,16,512,1,0,14.0,0,1099.0
0,36398,16,512,1,0,14.0,0,609.04
0,36398,8,512,1,0,15.6,0,699.0
0,14914,8,256,1,0,15.6,0,316.94
0,38391,12,512,1,0,15.6,0,477.28
0,38391,12,512,1,0,15.6,0,373.49
0,38391,12,256,1,0,15.6,0,391.24
0,46877,8,512,1,0,15.6,0,475.83
0,14914,8,256,1,0,15.6,0,569.0
1,38391,8,512,1,0,15.6,0,810.99
0,14914,8,512,1,0,14.0,0,334.24
0,46877,8,512,1,0,15.6,0,590.88
0,46877,16,512,1,12975,16.0,0,1899.0
0,46877,8,512,1,0,15.6,0,423.58
0,36398,16,512,1,7858,15.6,0,670.53
0,38391,8,256,1,7858,15.6,0,477.59
0,46877,16,512,1,7858,15.6,0,675.24
0,38391,16,512,1,12975,15.6,0,666.69
0,46877,16,512,1,12975,15.6,0,885.94
0,46877,16,512,1,12975,15.6,0,1199.0
0,46877,16,1000,1,17158,15.6,0,1599.0
0,36398,16,1000,1,22488,17.3,0,1214.63
0,46877,16,1000,1,17158,17.3,0,966.04
0,46877,16,1000,1,17158,15.6,0,914.64
0,46877,16,1000,1,17158,15.6,0,1098.29
0,46877,32,1000,1,22488,15.6,0,1344.69
0,46877,32,1000,1,17158,16.0,0,1751.09
0,14914,8,256,1,0,13.3,0,710.0
0,14914,8,256,1,0,13.3,0,727.37
0,14914,8,256,1,0,13.3,0,767.39
0,38391,8,256,1,0,13.3,0,873.6
0,38391,8,256,1,0,13.3,0,1098.08
0,38391,8,256,1,0,13.3,0,755.0
0,38391,8,512,1,0,13.3,0,1020.01
0,38391,8,256,1,0,13.3,0,764.67
0,38391,8,256,1,0,13.3,0,926.65
0,38391,8,256,1,0,13.3,0,764.67
0,38391,8,512,1,0,13.3,0,804.46
0,38391,8,512,1,0,13.3,0,1027.5
0,38391,16,1000,1,0,13.3,0,1491.33
0,38391,16,1000,1,0,13.3,0,1491.33
0,38391,16,512,1,0,13.3,0,1299.75
0,38391,8,256,1,0,13.3,0,816.4
0,38391,8,256,1,0,13.3,0,1155.01
0,38391,8,512,1,0,13.3,0,1063.34
0,38391,8,512,1,0,13.3,0,1299.75
0,46877,16,256,1,0,15.4,0,1118.25
0,46877,16,1000,1,0,13.3,0,1632.5
0,38391,8,1000,1,0,15.6,0,699.0
0,13516,8,256,1,0,15.6,0,469.0
0,38391,8,512,1,0,14.0,0,403.23
0,46877,8,512,1,0,15.6,0,699.0
0,38391,8,256,1,0,14.0,0,549.0
0,63417,32,1000,1,25376,13.4,1,2099.0
0,36398,16,1000,1,17158,15.6,0,1020.84
0,36398,16,1000,1,17158,15.6,0,1183.68
0,63417,16,1000,1,17158,15.6,0,1299.0
0,46877,16,512,1,16170,15.6,0,1106.34
0,63417,32,1000,1,25376,15.6,0,2071.29
0,63417,32,1000,1,22488,17.3,0,1931.64
0,36398,16,1000,1,7858,14.0,0,771.79
0,36398,16,1000,1,7858,14.0,0,852.09
0,63417,16,1000,1,11727,14.0,0,1399.0
0,46877,32,1000,1,18819,17.3,0,1792.89
0,62048,32,3000,1,25376,17.3,0,3499.01
0,46877,16,1000,1,11727,15.6,0,880.19
0,46877,16,1000,1,14113,15.6,0,856.24
0,36398,16,1000,1,22488,15.6,0,1499.0
0,36398,32,1000,1,22488,15.6,0,1397.54
0,63417,32,1000,1,22488,17.3,0,1999.0
0,46877,16,512,1,7858,15.6,0,815.44
0,46877,32,1000,1,16170,17.3,0,1465.79
0,62048,32,1000,1,18819,17.3,0,1770.24
0,63417,64,1000,1,25376,17.3,0,2871.29
0,46877,32,1000,1,18819,17.3,0,1571.74
0,62048,32,1000,1,16170,17.3,0,1861.34
0,36398,16,1000,1,11727,14.0,0,854.59
0,36398,16,1000,1,14113,15.6,0,1091.09
0,46877,16,512,1,14113,15.6,0,1067.29
0,46877,16,1000,1,16170,15.6,0,1271.09
0,46877,16,512,1,16170,17.3,0,1648.69
0,46877,16,512,1,17158,15.6,0,942.84
0,46877,16,1000,1,17158,15.6,0,830.39
0,36398,16,1000,1,14113,15.6,0,757.53
0,36398,16,1000,1,17158,15.6,0,1175.14
0,36398,16,1000,1,22488,15.6,0,1999.0
0,36398,16,1000,1,17158,17.3,0,1270.23
0,46877,16,1000,1,7858,15.6,0,652.19
0,46877,16,512,1,7858,15.6,0,606.09
0,46877,16,512,1,7858,15.6,0,794.74
0,36398,16,512,1,14113,15.6,0,766.09
0,36398,16,1000,1,14113,15.6,0,853.69
0,36398,16,1000,1,7858,15.6,0,647.39
0,36398,16,1000,1,11727,15.6,0,785.69
0,36398,8,512,1,0,14.0,0,495.74
0,14914,8,256,1,0,15.6,0,363.83
0,46877,12,512,1,0,15.6,0,799.0
0,38391,8,512,1,0,15.6,0,549.99
0,38391,8,512,1,0,15.6,0,699.0
0,46877,16,512,1,0,14.0,0,799.0
0,46877,16,512,1,0,15.6,0,799.0
0,38391,8,512,1,0,14.0,0,699.0
0,46877,16,512,1,0,14.0,0,999.0
0,46877,16,512,1,0,14.0,0,849.0
0,36398,16,512,1,0,14.0,0,799.0
0,28856,8,512,1,0,14.0,0,571.54
0,46877,16,512,1,0,14.0,0,950.0
0,46877,16,512,1,0,14.0,0,849.0
0,38391,8,256,1,0,14.0,0,579.2
0,38391,8,256,1,0,14.0,0,489.0
0,38391,8,256,1,0,14.0,0,499.0
0,38391,16,256,1,0,14.0,0,529.0
0,38391,8,256,1,0,14.0,0,519.01
0,28856,8,256,1,0,15.6,0,617.54
0,38391,8,256,1,0,13.3,0,420.74
0,38391,8,512,1,0,13.3,0,511.59
0,38391,8,512,1,0,15.6,0,549.93
0,38391,8,512,1,0,13.4,0,699.0
0,46877,16,512,1,0,13.3,0,1086.88
0,46877,8,256,1,0,15.6,0,427.59
0,46877,8,512,1,0,15.6,0,407.49
0,38391,8,256,1,0,14.0,0,889.0
0,63417,16,512,1,22488,17.3,0,1295.89
0,46877,16,512,1,17158,15.6,0,1333.69
0,46877,16,1000,1,17158,15.6,0,1183.28
0,46877,16,512,1,16170,15.6,0,1128.54
0,62048,16,1000,1,16170,15.6,0,1313.64
0,46877,16,512,1,16170,15.6,0,1110.94
0,46877,16,1000,1,22488,15.6,0,1899.0
0,46877,32,1000,1,22488,15.6,0,1557.69
0,46877,16,512,1,16170,15.6,0,1605.19
0,46877,16,512,1,16170,15.6,0,1263.99
0,62048,32,2000,1,25376,16.0,0,3799.0
0,46877,16,512,1,16170,17.3,0,2257.84
0,46877,16,512,1,14113,15.6,0,808.49
0,46877,16,512,1,16170,15.6,0,966.14
0,46877,16,512,1,16170,15.6,0,1045.94
0,46877,16,512,1,14113,15.6,0,935.69
0,46877,16,512,1,17158,15.6,0,1043.24
0,46877,16,1000,1,17158,15.6,0,1599.0
0,46877,32,512,1,22488,15.6,0,1300.94
0,46877,16,1000,1,22488,15.6,0,1699.0
0,46877,16,1000,1,22488,15.6,0,1304.79
0,46877,32,1000,1,25376,17.3,0,3099.0
0,46877,32,512,1,22488,17.3,0,1478.39
0,46877,16,1000,1,17158,15.6,0,1699.0
0,46877,16,512,1,11727,15.6,0,835.24
0,13516,8,256,1,0,15.6,0,449.0
0,38391,8,512,1,0,15.6,0,407.69
0,38391,8,512,1,0,15.6,0,555.49
0,38391,8,512,1,0,15.6,0,421.27
0,14914,8,256,1,0,15.6,0,334.54
1,14914,8,256,1,0,15.6,0,608.94
0,38391,8,512,1,0,15.6,0,475.99
0,14914,8,512,1,0,15.6,0,392.69
0,28856,8,256,1,0,15.6,0,410.69
0,46877,8,512,1,0,15.6,0,1654.05
0,38391,8,256,1,0,13.3,0,725.89
0,38391,8,256,1,0,13.3,0,1678.02
0,46877,16,512,1,0,13.3,0,1943.51
0,46877,8,256,1,0,14.0,0,538.0
0,46877,16,512,1,0,14.0,0,1689.06
0,38391,8,256,1,0,15.6,0,520.0
0,38391,8,256,1,0,15.6,0,1074.06
0,46877,16,512,1,0,15.6,0,1889.25
0,38391,8,256,1,0,13.3,1,866.0
0,28856,8,512,1,0,15.6,0,599.0
0,36398,16,1000,1,14113,15.6,0,863.44
0,63417,16,1000,1,22488,16.1,0,1242.39
0,46877,16,1000,1,17158,16.1,0,1499.0
0,46877,32,1000,1,17158,16.1,0,1198.64
0,36398,16,512,1,12975,16.1,0,829.33
0,46877,32,1000,1,18819,17.3,0,1297.04
0,46877,32,1000,1,22488,17.3,0,1606.44
0,46877,16,1000,1,16170,15.6,0,911.84
0,36398,16,1000,1,7858,15.6,0,676.84
0,36398,16,1000,1,22488,15.6,0,1199.99
0,36398,16,1000,1,17158,15.6,0,912.44
0,36398,16,512,1,7858,15.6,0,621.54
0,38391,8,512,1,5043,16.1,0,545.38
0,46877,16,512,1,7858,16.1,0,641.14
0,46877,16,512,1,14113,16.1,0,711.94
0,46877,8,512,1,7858,17.3,0,663.38
0,38391,8,256,1,0,13.3,0,749.99
0,38391,8,256,1,0,14.0,0,1335.2
0,38391,8,256,1,0,15.6,0,569.99
0,38391,8,256,1,0,15.6,0,1031.89
0,38391,16,512,1,0,15.6,0,1298.15
0,46877,16,512,1,0,15.6,0,1603.1
0,38391,16,512,1,7858,16.1,0,624.78
0,28856,16,512,1,12975,16.1,0,735.84
0,46877,16,512,1,0,14.0,0,1619.46
0,46877,16,512,1,14653,15.6,0,3848.01
0,62048,32,1000,1,0,15.6,0,4805.65
0,46877,16,512,1,5043,15.6,0,704.24
0,38391,8,256,1,0,13.3,0,609.04
0,46877,32,1000,1,0,17.0,0,1424.19
0,28856,8,512,1,0,15.6,0,569.04
0,38391,8,512,1,0,14.0,0,699.0
0,38391,8,512,1,0,14.0,0,649.0
0,28856,16,512,1,0,15.6,0,1010.27
0,28856,8,512,1,0,15.6,0,713.83
1,38391,16,512,1,0,15.6,0,860.99
0,4541,8,256,1,0,15.6,0,480.95
0,14914,8,256,1,0,15.6,0,307.09
0,14914,8,512,1,0,15.6,0,719.79
0,46877,16,512,1,0,15.6,0,866.86
0,46877,8,512,1,0,15.6,0,934.24
0,38391,16,512,1,0,14.0,0,999.0
0,46877,8,512,1,0,14.0,1,899.0
0,14914,8,256,1,0,14.0,1,537.19
0,36398,8,512,1,0,14.0,1,799.0
0,36398,16,1000,1,17158,15.6,0,1249.0
0,46877,16,512,1,7858,15.6,0,899.0
0,38391,8,512,1,0,15.6,0,802.61
0,46877,8,256,1,0,15.6,0,501.99
0,36398,16,512,1,17158,15.6,0,1150.04
0,36398,16,512,1,17158,15.6,0,1299.0
0,36398,16,1000,1,17158,15.6,0,996.04
0,46877,16,512,1,14113,15.6,0,1475.51
0,46877,32,1000,1,22488,15.6,0,1799.0
0,46877,16,1000,1,17158,16.0,0,2326.78
0,62048,32,1000,1,25376,16.0,0,3337.69
0,46877,16,256,1,11727,15.6,0,875.54
0,46877,16,512,1,7858,15.6,0,860.79
0,14914,8,256,1,0,14.0,0,719.79
0,38391,16,512,1,0,14.0,0,1049.0
0,14914,8,256,1,0,14.0,0,585.29
0,38391,16,512,1,0,14.0,0,976.18
0,13516,8,256,1,0,15.6,0,418.79
0,38391,8,256,1,0,15.6,0,970.48
0,14914,8,256,1,0,15.6,0,426.39
0,38391,8,512,1,0,14.0,0,882.56
0,46877,8,256,1,0,15.6,0,735.92
0,38391,16,512,1,0,13.3,1,1151.84
0,38391,16,512,1,0,14.0,0,1074.06
0,38391,8,256,1,0,13.3,0,1031.46
0,46877,8,256,1,0,14.0,0,1199.0
0,38391,8,256,1,0,15.6,0,846.56
0,38391,8,512,1,0,15.6,0,651.6
0,36398,16,512,1,0,14.0,0,1439.26
0,38391,16,512,1,0,14.0,0,738.0
0,38391,8,256,1,0,14.0,0,1251.91
0,38391,8,256,1,0,14.0,0,475.0
0,46877,8,256,1,0,14.0,0,767.75
0,46877,8,256,1,0,14.0,0,847.12
0,46877,16,512,1,0,14.0,0,898.84
0,38391,8,256,1,0,15.6,0,802.0
0,46877,8,512,1,0,14.0,0,587.32
0,46877,16,512,1,12975,16.0,0,2228.08
0,46877,16,512,1,0,14.0,1,999.0
0,38391,16,512,1,0,13.3,1,1779.0
0,28856,8,256,1,0,14.0,0,739.61
0,38391,8,256,1,0,14.0,0,675.95
0,38391,16,512,1,0,15.6,0,915.07
0,46877,16,512,1,0,15.6,0,786.14
0,14914,8,256,1,0,15.6,0,563.92
0,38391,8,512,1,0,13.9,1,989.47
0,46877,16,512,1,7858,15.6,0,786.84
0,46877,16,1000,1,0,14.0,0,1999.0
0,36398,16,512,1,0,15.6,0,711.94
0,46877,32,1000,1,14113,15.6,1,1414.04
0,46877,32,1000,1,16170,15.6,0,1592.89
0,46877,32,1000,1,16170,17.3,0,2059.49
0,46877,16,512,1,10203,15.6,0,1399.0
0,46877,32,1000,1,14653,17.0,1,3449.0
0,46877,32,1000,1,17158,16.0,0,2149.0
0,46877,16,1000,1,17158,16.0,0,1999.0
0,46877,32,1000,1,17158,16.0,1,2699.0
0,62048,64,2000,1,22488,16.0,1,3699.0
0,62048,64,2000,1,25376,17.0,1,4599.0
0,62048,32,2000,1,25376,17.0,1,3899.0
0,46877,32,1000,1,22488,15.6,0,2299.0
0,46877,32,1000,1,16170,15.6,0,1746.33
0,46877,32,1000,1,17158,15.6,0,1283.43
0,46877,32,1000,1,22488,15.6,0,1366.34
0,62048,32,1000,1,22488,15.6,0,1820.65
0,46877,32,1000,1,22488,15.6,0,1960.24
0,46877,32,1000,1,25376,15.6,0,2115.19
0,46877,32,1000,1,25376,15.6,0,1889.29
0,46877,32,1000,1,18819,17.3,0,1717.18
0,46877,32,1000,1,25376,17.3,0,2429.64
0,46877,32,1000,1,22488,17.3,0,2243.18
0,46877,16,512,1,7858,15.6,0,736.49
0,46877,16,512,1,7858,15.6,0,646.73
0,46877,16,512,1,14113,15.6,0,739.38
0,38391,16,512,1,17158,15.6,0,806.49
0,46877,16,512,1,11727,15.6,0,806.28
0,46877,16,512,1,14113,17.3,0,998.69
0,46877,16,512,1,17158,17.3,0,877.09
0,46877,16,512,1,14113,15.6,0,885.84
0,46877,16,1000,1,11727,15.6,0,1043.94
0,46877,16,512,1,16170,15.6,0,861.99
0,46877,16,1000,1,16170,15.6,0,901.09
0,46877,16,1000,1,14113,17.3,0,937.48
0,46877,16,1000,1,14113,17.3,0,1073.34
0,46877,16,1000,1,14113,17.3,0,1007.59
0,46877,16,1000,1,16170,17.3,0,958.04
0,46877,16,512,1,11727,15.6,0,1182.53
0,46877,16,1000,1,17158,15.6,0,1086.64
0,46877,16,1000,1,17158,15.6,0,1022.79
0,46877,32,1000,1,22488,15.6,0,1949.0
0,46877,16,1000,1,16170,17.3,0,1092.48
0,46877,16,1000,1,22488,17.3,0,1283.54
0,46877,16,1000,1,22488,17.3,0,1979.0
0,46877,16,1000,1,22488,17.3,0,1999.0
0,46877,16,512,1,16170,15.6,0,1430.18
0,46877,32,1000,1,17158,15.6,0,1659.24
0,62048,64,2000,1,22488,15.6,0,2679.88
0,46877,32,1000,1,25376,15.6,0,2256.03
0,46877,32,1000,1,14113,17.3,0,1196.48
0,46877,32,2000,1,18819,17.3,0,2067.84
0,46877,32,1000,1,16170,17.3,0,1721.09
0,46877,64,2000,1,18819,17.3,0,2373.14
0,46877,16,1000,1,12975,15.6,0,916.94
0,46877,16,1000,1,17158,15.6,0,1699.0
0,46877,8,512,1,17158,15.6,0,1469.0
0,46877,16,512,1,22488,15.6,0,1071.44
0,46877,16,1000,1,17158,15.6,0,1749.0
0,46877,16,512,1,17158,15.6,0,1499.0
0,46877,16,512,1,17158,17.3,0,1549.0
0,38391,16,512,1,0,14.0,0,588.29
0,46877,16,512,1,0,14.0,0,649.0
0,46877,16,1000,1,0,14.0,0,711.94
0,46877,16,1000,1,0,14.0,0,644.39
0,46877,16,512,1,0,14.0,0,999.0
0,38391,16,512,1,0,14.0,0,799.0
0,28856,8,512,1,0,14.0,0,642.39
0,38391,16,512,1,0,15.6,0,631.18
0,46877,16,1000,1,0,15.6,0,665.74
0,28856,8,512,1,0,15.6,0,444.19
0,46877,32,1000,1,16170,15.6,0,1764.19
0,46877,16,1000,1,7858,14.0,0,1124.79
0,46877,16,1000,1,7858,14.0,0,1599.0
0,46877,16,512,1,7858,14.0,0,843.14
0,46877,16,512,1,7858,14.0,0,1349.0
0,46877,16,1000,1,12975,14.0,0,1499.0
0,46877,16,512,1,0,14.0,0,1149.0
0,46877,16,512,1,7858,15.6,0,789.19
0,46877,16,1000,1,7858,15.6,0,1022.39
0,46877,32,1000,1,7858,15.6,0,1014.54
0,46877,32,1000,1,7858,15.6,0,1014.19
0,46877,16,512,1,7858,15.6,0,1529.0
0,46877,32,1000,1,7858,15.6,0,1040.54
0,46877,32,1000,1,12975,15.6,0,1599.0
0,46877,16,1000,1,17158,15.6,0,1599.0
0,46877,16,1000,1,17158,15.6,0,1799.0
0,46877,16,1000,1,22488,15.6,0,1899.0
0,46877,16,1000,1,22488,15.6,0,2099.0
0,46877,32,1000,1,17158,17.3,0,1138.23
0,46877,16,1000,1,17158,17.3,0,1334.69
0,46877,16,1000,1,17158,17.3,0,1699.0
0,46877,16,1000,1,17158,17.3,0,1899.0
0,46877,16,1000,1,22488,17.3,0,1999.0
0,46877,16,1000,1,22488,17.3,0,2199.0
0,46877,32,1000,1,17158,15.6,0,2099.0
0,46877,32,1000,1,22488,15.6,0,2799.0
0,62048,32,1000,1,25376,15.6,0,3399.0
0,46877,32,1000,1,22488,15.6,0,2999.0
0,46877,32,1000,1,22488,17.3,0,2749.0
0,46877,32,1000,1,25376,17.3,0,3699.0
0,62048,64,2000,1,22488,17.3,0,3799.0
0,62048,64,2000,1,25376,17.3,0,4699.0
0,46877,32,1000,1,25376,17.3,0,3799.0
0,62048,64,2000,1,22488,17.3,0,3599.0
0,62048,64,2000,1,25376,17.3,0,4499.0
0,46877,16,1000,1,11727,15.6,0,825.64
0,46877,16,1000,1,14113,15.6,0,921.04
0,46877,32,1000,1,17158,15.6,0,1749.0
0,46877,16,1000,1,17158,17.3,0,1749.0
0,46877,32,1000,1,25376,15.6,0,3199.0
0,46877,32,1000,1,25376,15.6,0,3699.0
0,46877,32,1000,1,25376,17.3,0,3249.0
0,46877,32,1000,1,0,13.4,1,1699.0
0,46877,32,1000,1,7858,14.0,1,1582.84
0,46877,16,1000,1,0,14.0,0,1234.33
0,46877,32,1000,1,7858,15.6,1,1320.09
0,62048,64,2000,1,22488,17.3,0,4299.0
0,62048,64,2000,1,25376,17.3,0,4999.0
0,46877,32,1000,1,22488,15.6,0,2499.0
0,46877,16,1000,1,22488,17.3,0,2299.0
0,62048,32,1000,1,22488,17.3,0,2599.0
0,46877,32,1000,1,25376,17.3,0,2899.0
0,46877,16,512,1,0,12.3,0,899.01
0,46877,16,1000,1,0,12.3,0,1776.79
0,46877,16,256,1,0,12.3,0,1094.03
1,46877,32,500,1,19388,15.6,0,1799.9
1,46877,32,500,1,19388,15.6,0,1949.9
0,38391,16,512,1,12975,15.6,0,1049.0
0,46877,16,1000,1,17158,15.6,0,1449.0
0,46877,16,1000,1,22488,17.3,0,1949.0
0,46877,16,512,1,13507,15.6,0,1048.99
0,46877,32,1000,1,25376,15.6,0,1848.14
0,46877,16,1000,1,22488,15.6,0,2899.99
1,46877,16,1000,1,22488,15.6,0,2866.57
0,46877,16,1000,1,17158,15.6,0,2499.98
0,46877,16,1000,1,22488,15.6,0,2899.99
0,46877,32,1000,1,25376,15.6,0,3299.99
0,46877,32,1000,1,25376,15.6,0,3399.99
0,46877,16,512,1,17158,15.6,0,1232.74
0,46877,16,512,1,22488,15.6,0,1583.39
0,62048,32,1000,1,25376,17.3,0,4699.99
0,46877,16,1000,1,17158,17.3,0,2699.99
0,46877,16,1000,1,22488,17.3,0,2899.99
0,46877,32,1000,1,25376,17.3,0,3399.99
